chr1	186917271	186917772	0.0	0.0
chr1	23291168	23291669	0.0	0.0
chr1	220001153	220001654	0.0	0.0
chr1	183873347	183873848	0.0	0.0
chr1	203898287	203898788	0.0	0.0
chr1	48159309	48159810	0.0	0.0
chr1	63634999	63635500	0.0	0.0
chr1	186917258	186917759	0.0	0.0
chr1	85582724	85583225	0.0	0.0
chr1	205598820	205599321	0.0	0.0
chr1	12501441	12501942	0.0	0.0
chr1	6604500	6605001	0.0	0.0
chr1	85582573	85583074	0.0	0.0
chr1	85582645	85583146	0.0	0.0
chr1	41045529	41046030	0.0	0.0
chr1	244447497	244447998	0.0	0.0
chr1	85338972	85339473	0.0	0.0
chr1	154644935	154645436	0.0	0.0
chr1	42373442	42373943	0.0	0.0
chr1	22494656	22495157	0.0	0.0
chr1	94473569	94474070	0.0	0.0
chr1	92543038	92543539	0.0	0.0
chr1	231562292	231562793	0.0	0.0
chr1	8388116	8388617	0.0	0.0
chr1	92563748	92564249	0.0	0.0
chr1	43856069	43856570	0.0	0.0
chr1	154161020	154161521	0.0	0.0
chr1	232639309	232639810	0.0	0.0
chr1	109072632	109073133	0.0	0.0
chr1	1764706	1765207	0.0	0.0
chr1	225415185	225415686	0.0	0.0
chr1	9854511	9855012	0.0	0.0
chr1	236535316	236535817	0.0	0.0
chr1	43856078	43856579	0.0	0.0
chr1	16301911	16302412	0.0	0.0
chr1	9854262	9854763	0.0	0.0
chr1	9853571	9854072	0.0	0.0
chr1	236536890	236537391	0.0	0.0
chr1	228178765	228179266	0.0	0.0
chr1	49283280	49283781	0.0	0.0
chr1	174166993	174167494	0.0	0.0
chr1	182791514	182792015	0.0	0.0
chr1	228178757	228179258	0.0	0.0
chr1	81427695	81428196	0.0	0.0
chr1	205157245	205157746	0.0	0.0
chr1	225881287	225881788	0.0	0.0
chr1	6666578	6667079	0.0	0.0
chr1	224160385	224160886	0.0	0.0
chr1	108341413	108341914	0.0	0.0
chr1	161705271	161705772	0.0	0.0
chr1	37819615	37820116	0.0	0.0
chr1	185603031	185603532	0.0	0.0
chr1	185602956	185603457	0.0	0.0
chr1	185602961	185603462	0.0	0.0
chr1	110384539	110385040	0.0	0.0
chr1	62809787	62810288	0.0	0.0
chr1	185602999	185603500	0.0	0.0
chr1	23912400	23912901	0.0	0.0
chr1	180420781	180421282	0.0	0.0
chr1	12449764	12450265	0.0	0.0
chr1	168410301	168410802	0.0	0.0
chr1	167517349	167517850	0.0	0.0
chr1	167517980	167518481	0.0	0.0
chr1	92315649	92316150	0.0	0.0
chr1	36310336	36310837	0.0	0.0
chr1	64865737	64866238	0.0	0.0
chr1	167516276	167516777	0.0	0.0
chr1	167471644	167472145	0.0	0.0
chr1	65049647	65050148	0.0	0.0
chr1	200862708	200863209	0.0	0.0
chr1	167489359	167489860	0.0	0.0
chr1	167448478	167448979	0.0	0.0
chr1	235417898	235418399	0.0	0.0
chr1	203489240	203489741	0.0	0.0
chr1	226164576	226165077	0.0	0.0
chr1	206724939	206725440	0.0	0.0
chr1	153514772	153515273	0.0	0.0
chr1	243933358	243933859	0.0	0.0
chr1	10151089	10151590	0.0	0.0
chr1	145922352	145922853	0.0	0.0
chr1	20952978	20953479	0.0	0.0
chr1	154610462	154610963	0.0	0.0
chr1	28469794	28470295	0.0	0.0
chr1	203814994	203815495	0.0	0.0
chr1	154610490	154610991	0.0	0.0
chr1	1725776	1726277	0.0	0.0
chr1	157931256	157931757	0.0	0.0
chr1	40463614	40464115	0.0	0.0
chr1	6179554	6180055	0.0	0.0
chr1	235274775	235275276	0.0	0.0
chr1	111189867	111190368	0.0	0.0
chr1	149562391	149562892	0.0	0.0
chr1	35805855	35806356	0.0	0.0
chr1	49978938	49979439	0.0	0.0
chr1	244904713	244905214	0.0	0.0
chr1	155608539	155609040	0.0	0.0
chr1	91949164	91949665	0.0	0.0
chr1	23241118	23241619	0.0	0.0
chr1	180804	181305	0.0	0.0
chr1	119820268	119820769	0.0	0.0
chr1	235797363	235797864	0.0	0.0
chr1	193395660	193396161	0.0	0.0
chr1	25562596	25563097	0.0	0.0
chr1	206802977	206803478	0.0	0.0
chr1	841606	842107	0.0	0.0
chr1	92316015	92316516	0.0	0.0
chr1	8152869	8153370	0.0	0.0
chr1	223230365	223230866	0.0	0.0
chr1	167516288	167516789	0.0	0.0
chr1	25562936	25563437	0.0	0.0
chr1	8152667	8153168	0.0	0.0
chr1	89610577	89611078	0.0	0.0
chr1	65049788	65050289	0.0	0.0
chr1	8152871	8153372	0.0	0.0
chr1	1638712	1639213	0.0	0.0
chr1	87724355	87724856	0.0	0.0
chr1	150450849	150451350	0.0	0.0
chr1	44917773	44918274	0.0	0.0
chr1	163349967	163350468	0.0	0.0
chr1	39012417	39012918	0.0	0.0
chr1	199495998	199496499	0.0	0.0
chr1	51493002	51493503	0.0	0.0
chr1	171401268	171401769	0.0	0.0
chr1	116027523	116028024	0.0	0.0
chr1	184571024	184571525	0.0	0.0
chr1	237015514	237016015	0.0	0.0
chr1	155136408	155136909	0.0	0.0
chr1	35280925	35281426	0.0	0.0
chr1	184571032	184571533	0.0	0.0
chr1	89010455	89010956	0.0	0.0
chr1	6567233	6567734	0.0	0.0
chr1	181017066	181017567	0.0	0.0
chr1	67699668	67700169	0.0	0.0
chr1	44008748	44009249	0.0	0.0
chr1	10572428	10572929	0.0	0.0
chr1	84558107	84558608	0.0	0.0
chr1	9980554	9981055	0.0	0.0
chr1	40737893	40738394	0.0	0.0
chr1	14387437	14387938	0.0	0.0
chr1	150934090	150934591	0.0	0.0
chr1	156187237	156187738	0.0	0.0
chr1	246544800	246545301	0.0	0.0
chr1	204379293	204379794	0.0	0.0
chr1	220665078	220665579	0.0	0.0
chr1	191845550	191846051	0.0	0.0
chr1	1132022	1132523	0.0	0.0
chr1	54862652	54863153	0.0	0.0
chr1	2054836	2055337	0.0	0.0
chr1	76112469	76112970	0.0	0.0
chr1	12305881	12306382	0.0	0.0
chr1	70599700	70600201	0.0	0.0
chr1	23852423	23852924	0.0	0.0
chr1	67550357	67550858	0.0	0.0
chr1	52990414	52990915	0.0	0.0
chr1	203929166	203929667	0.0	0.0
chr1	216485555	216486056	0.0	0.0
chr1	71039355	71039856	0.0	0.0
chr1	6759117	6759618	0.0	0.0
chr1	54821893	54822394	0.0	0.0
chr1	241218462	241218963	0.0	0.0
chr1	81615395	81615896	0.0	0.0
chr1	10638637	10639138	0.0	0.0
chr1	108167395	108167896	0.0	0.0
chr1	10680001	10680502	0.0	0.0
chr1	81640149	81640650	0.0	0.0
chr1	169261141	169261642	0.0	0.0
chr1	40783883	40784384	0.0	0.0
chr1	1133201	1133702	0.0	0.0
chr1	32886038	32886539	0.0	0.0
chr1	120848156	120848657	0.0	0.0
chr1	53738886	53739387	0.0	0.0
chr1	32741639	32742140	0.0	0.0
chr1	56644928	56645429	0.0	0.0
chr1	56644914	56645415	0.0	0.0
chr15	92708070	92708571	0.0	0.0
chr15	39724024	39724525	0.0	0.0
chr15	52415973	52416474	0.0	0.0
chr15	40982721	40983222	0.0	0.0
chr15	40982705	40983206	0.0	0.0
chr15	81003858	81004359	0.0	0.0
chr15	26559825	26560326	0.0	0.0
chr15	52415875	52416376	0.0	0.0
chr15	52415690	52416191	0.0	0.0
chr15	69439861	69440362	0.0	0.0
chr15	68140435	68140936	0.0	0.0
chr15	59058611	59059112	0.0	0.0
chr15	85288009	85288510	0.0	0.0
chr15	43789395	43789896	0.0	0.0
chr15	59411444	59411945	0.0	0.0
chr15	90595234	90595735	0.0	0.0
chr15	90595266	90595767	0.0	0.0
chr15	64564659	64565160	0.0	0.0
chr15	50444374	50444875	0.0	0.0
chr15	50444541	50445042	0.0	0.0
chr15	90595462	90595963	0.0	0.0
chr15	50444560	50445061	0.0	0.0
chr15	63989947	63990448	0.0	0.0
chr15	90826783	90827284	0.0	0.0
chr15	84768752	84769253	0.0	0.0
chr15	100553444	100553945	0.0	0.0
chr15	49973861	49974362	0.0	0.0
chr15	62888380	62888881	0.0	0.0
chr15	68140571	68141072	0.0	0.0
chr15	76755987	76756488	0.0	0.0
chr15	29417137	29417638	0.0	0.0
chr15	72702806	72703307	0.0	0.0
chr15	31484471	31484972	0.0	0.0
chr15	31484456	31484957	0.0	0.0
chr15	65239684	65240185	0.0	0.0
chr15	99706587	99707088	0.0	0.0
chr15	74785077	74785578	0.0	0.0
chr15	41377340	41377841	0.0	0.0
chr15	38081972	38082473	0.0	0.0
chr15	50408530	50409031	0.0	0.0
chr15	22883393	22883894	0.0	0.0
chr15	76603020	76603521	0.0	0.0
chr15	90220155	90220656	0.0	0.0
chr15	93378110	93378611	0.0	0.0
chr15	33425539	33426040	0.0	0.0
chr15	47251856	47252357	0.0	0.0
chr15	75357431	75357932	0.0	0.0
chr15	61923805	61924306	0.0	0.0
chr15	76593919	76594420	0.0	0.0
chr15	48329410	48329911	0.0	0.0
chr15	64790252	64790753	0.0	0.0
chr15	90303092	90303593	0.0	0.0
chr15	93675286	93675787	0.0	0.0
chr15	69832838	69833339	0.0	0.0
chr15	36936036	36936537	0.0	0.0
chr15	76593314	76593815	0.0	0.0
chr15	23476874	23477375	0.0	0.0
chr15	99147037	99147538	0.0	0.0
chr15	34178483	34178984	0.0	0.0
chr15	76593910	76594411	0.0	0.0
chr15	52296871	52297372	0.0	0.0
chr15	98432850	98433351	0.0	0.0
chr15	84817104	84817605	0.0	0.0
chr15	52528713	52529214	0.0	0.0
chr15	80059723	80060224	0.0	0.0
chr14	55296905	55297406	0.0	0.0
chr14	91473028	91473529	0.0	0.0
chr14	90616216	90616717	0.0	0.0
chr14	90616221	90616722	0.0	0.0
chr14	105429884	105430385	0.0	0.0
chr14	90617268	90617769	0.0	0.0
chr14	105429904	105430405	0.0	0.0
chr14	102853565	102854066	0.0	0.0
chr14	87993779	87994280	0.0	0.0
chr14	89858651	89859152	0.0	0.0
chr14	77298824	77299325	0.0	0.0
chr14	69240557	69241058	0.0	0.0
chr14	75397922	75398423	0.0	0.0
chr14	68789668	68790169	0.0	0.0
chr14	68789647	68790148	0.0	0.0
chr14	77825887	77826388	0.0	0.0
chr14	39574166	39574667	0.0	0.0
chr14	68789872	68790373	0.0	0.0
chr14	68789958	68790459	0.0	0.0
chr14	55370843	55371344	0.0	0.0
chr14	97741259	97741760	0.0	0.0
chr14	68789881	68790382	0.0	0.0
chr14	74710604	74711105	0.0	0.0
chr14	65284174	65284675	0.0	0.0
chr14	61504006	61504507	0.0	0.0
chr14	39061028	39061529	0.0	0.0
chr14	49596589	49597090	0.0	0.0
chr14	104661672	104662173	0.0	0.0
chr14	104661686	104662187	0.0	0.0
chr14	102219829	102220330	0.0	0.0
chr14	68726035	68726536	0.0	0.0
chr14	73387910	73388411	0.0	0.0
chr14	64632748	64633249	0.0	0.0
chr14	61452640	61453141	0.0	0.0
chr14	35333828	35334329	0.0	0.0
chr14	89283402	89283903	0.0	0.0
chr14	50043542	50044043	0.0	0.0
chr14	91228585	91229086	0.0	0.0
chr14	92569047	92569548	0.0	0.0
chr14	90738555	90739056	0.0	0.0
chr14	34833380	34833881	0.0	0.0
chr14	61737951	61738452	0.0	0.0
chr14	102210541	102211042	0.0	0.0
chr14	102210543	102211044	0.0	0.0
chr14	34873496	34873997	0.0	0.0
chr14	73670554	73671055	0.0	0.0
chr14	77084308	77084809	0.0	0.0
chr14	27430813	27431314	0.0	0.0
chr14	77781222	77781723	0.0	0.0
chr14	50073679	50074180	0.0	0.0
chr14	61334075	61334576	0.0	0.0
chr14	61452645	61453146	0.0	0.0
chr14	91408347	91408848	0.0	0.0
chr14	86240540	86241041	0.0	0.0
chr14	56610784	56611285	0.0	0.0
chr14	58451589	58452090	0.0	0.0
chr14	31070669	31071170	0.0	0.0
chr14	23030098	23030599	0.0	0.0
chr14	89969835	89970336	0.0	0.0
chr14	89111589	89112090	0.0	0.0
chr14	101776698	101777199	0.0	0.0
chr14	64748982	64749483	0.0	0.0
chr14	101776690	101777191	0.0	0.0
chr14	81462704	81463205	0.0	0.0
chr14	36735841	36736342	0.0	0.0
chr14	100699563	100700064	0.0	0.0
chr14	37622198	37622699	0.0	0.0
chr14	103102287	103102788	0.0	0.0
chr14	37622133	37622634	0.0	0.0
chr14	90554303	90554804	0.0	0.0
chr14	28750629	28751130	0.0	0.0
chr14	100145209	100145710	0.0	0.0
chr14	100145202	100145703	0.0	0.0
chr14	55580143	55580644	0.0	0.0
chr14	103522003	103522504	0.0	0.0
chr14	90398085	90398586	0.0	0.0
chr2	56011496	56011997	0.0	0.0
chr2	121409123	121409624	0.0	0.0
chr2	10161728	10162229	0.0	0.0
chr2	234997324	234997825	0.0	0.0
chr2	111149878	111150379	0.0	0.0
chr2	202408819	202409320	0.0	0.0
chr2	46086716	46087217	0.0	0.0
chr2	25318018	25318519	0.0	0.0
chr2	55862978	55863479	0.0	0.0
chr2	171711787	171712288	0.0	0.0
chr2	32755664	32756165	0.0	0.0
chr2	152726065	152726566	0.0	0.0
chr2	11800446	11800947	0.0	0.0
chr2	47456840	47457341	0.0	0.0
chr2	74162907	74163408	0.0	0.0
chr2	171984186	171984687	0.0	0.0
chr2	74162818	74163319	0.0	0.0
chr2	149568368	149568869	0.0	0.0
chr2	99355975	99356476	0.0	0.0
chr2	206055927	206056428	0.0	0.0
chr2	54590708	54591209	0.0	0.0
chr2	32761920	32762421	0.0	0.0
chr2	227334845	227335346	0.0	0.0
chr2	97812682	97813183	0.0	0.0
chr2	25765303	25765804	0.0	0.0
chr2	47456865	47457366	0.0	0.0
chr2	170206555	170207056	0.0	0.0
chr2	28594022	28594523	0.0	0.0
chr2	195577994	195578495	0.0	0.0
chr2	62177504	62178005	0.0	0.0
chr2	62177583	62178084	0.0	0.0
chr2	113496315	113496816	0.0	0.0
chr2	47815731	47816232	0.0	0.0
chr2	15539867	15540368	0.0	0.0
chr2	61464445	61464946	0.0	0.0
chr2	62598362	62598863	0.0	0.0
chr2	16688009	16688510	0.0	0.0
chr2	171336340	171336841	0.0	0.0
chr2	197131161	197131662	0.0	0.0
chr2	191194234	191194735	0.0	0.0
chr2	151862845	151863346	0.0	0.0
chr2	64091708	64092209	0.0	0.0
chr2	171336307	171336808	0.0	0.0
chr2	64091700	64092201	0.0	0.0
chr2	233392591	233393092	0.0	0.0
chr2	227911	228412	0.0	0.0
chr2	97713650	97714151	0.0	0.0
chr2	238185484	238185985	0.0	0.0
chr2	119928549	119929050	0.0	0.0
chr2	244530	245031	0.0	0.0
chr2	97742100	97742601	0.0	0.0
chr2	241762520	241763021	0.0	0.0
chr2	24739610	24740111	0.0	0.0
chr2	15178916	15179417	0.0	0.0
chr2	74016997	74017498	0.0	0.0
chr2	8280080	8280581	0.0	0.0
chr2	119928553	119929054	0.0	0.0
chr2	233380452	233380953	0.0	0.0
chr2	42250764	42251265	0.0	0.0
chr2	69977265	69977766	0.0	0.0
chr2	178534209	178534710	0.0	0.0
chr2	8467061	8467562	0.0	0.0
chr2	143807609	143808110	0.0	0.0
chr2	206098721	206099222	0.0	0.0
chr2	44163310	44163811	0.0	0.0
chr2	178534035	178534536	0.0	0.0
chr2	99476236	99476737	0.0	0.0
chr2	11196220	11196721	0.0	0.0
chr2	160420823	160421324	0.0	0.0
chr2	230644423	230644924	0.0	0.0
chr2	171956070	171956571	0.0	0.0
chr2	43310856	43311357	0.0	0.0
chr2	216794314	216794815	0.0	0.0
chr2	86914700	86915201	0.0	0.0
chr2	180021622	180022123	0.0	0.0
chr2	55589770	55590271	0.0	0.0
chr2	148304682	148305183	0.0	0.0
chr2	6238351	6238852	0.0	0.0
chr2	19901190	19901691	0.0	0.0
chr2	148386249	148386750	0.0	0.0
chr2	86914697	86915198	0.0	0.0
chr2	235487907	235488408	0.0	0.0
chr2	211226994	211227495	0.0	0.0
chr2	86914691	86915192	0.0	0.0
chr2	86914694	86915195	0.0	0.0
chr2	209660543	209661044	0.0	0.0
chr2	113439719	113440220	0.0	0.0
chr2	61079409	61079910	0.0	0.0
chr2	86914688	86915189	0.0	0.0
chr2	60569827	60570328	0.0	0.0
chr2	85510224	85510725	0.0	0.0
chr2	6238360	6238861	0.0	0.0
chr2	214835850	214836351	0.0	0.0
chr2	36597296	36597797	0.0	0.0
chr2	210703871	210704372	0.0	0.0
chr2	111117962	111118463	0.0	0.0
chr2	32278919	32279420	0.0	0.0
chr2	55286466	55286967	0.0	0.0
chr2	158606168	158606669	0.0	0.0
chr2	188287484	188287985	0.0	0.0
chr2	83517951	83518452	0.0	0.0
chr2	83517958	83518459	0.0	0.0
chr2	86913441	86913942	0.0	0.0
chr2	148304808	148305309	0.0	0.0
chr2	193421513	193422014	0.0	0.0
chr2	83517949	83518450	0.0	0.0
chr2	70431074	70431575	0.0	0.0
chr2	86914824	86915325	0.0	0.0
chr2	100538895	100539396	0.0	0.0
chr2	131840378	131840879	0.0	0.0
chr2	139410125	139410626	0.0	0.0
chr2	83517928	83518429	0.0	0.0
chr2	97710314	97710815	0.0	0.0
chr2	146089925	146090426	0.0	0.0
chr2	139410122	139410623	0.0	0.0
chr2	210703846	210704347	0.0	0.0
chr2	30235195	30235696	0.0	0.0
chr2	97713583	97714084	0.0	0.0
chr2	135658060	135658561	0.0	0.0
chr2	96143731	96144232	0.0	0.0
chr2	96143690	96144191	0.0	0.0
chr2	86552871	86553372	0.0	0.0
chr2	113198748	113199249	0.0	0.0
chr2	113198583	113199084	0.0	0.0
chr2	98448191	98448692	0.0	0.0
chr2	97714069	97714570	0.0	0.0
chr2	196163107	196163608	0.0	0.0
chr2	113198806	113199307	0.0	0.0
chr2	196165748	196166249	0.0	0.0
chr2	97714621	97715122	0.0	0.0
chr2	28395038	28395539	0.0	0.0
chr2	97713570	97714071	0.0	0.0
chr2	29254713	29255214	0.0	0.0
chr2	75929349	75929850	0.0	0.0
chr2	38770964	38771465	0.0	0.0
chr2	174789608	174790109	0.0	0.0
chr2	220874885	220875386	0.0	0.0
chr2	227196267	227196768	0.0	0.0
chr2	241209344	241209845	0.0	0.0
chr2	151884378	151884879	0.0	0.0
chr2	154227325	154227826	0.0	0.0
chr2	148154569	148155070	0.0	0.0
chr2	3569036	3569537	0.0	0.0
chr2	230162637	230163138	0.0	0.0
chr2	169718652	169719153	0.0	0.0
chr2	83368084	83368585	0.0	0.0
chr2	232899896	232900397	0.0	0.0
chr2	203385081	203385582	0.0	0.0
chr2	3569426	3569927	0.0	0.0
chr2	177055110	177055611	0.0	0.0
chr2	78973845	78974346	0.0	0.0
chr2	159102131	159102632	0.0	0.0
chr2	117976747	117977248	0.0	0.0
chr2	107458147	107458648	0.0	0.0
chr2	75900438	75900939	0.0	0.0
chr2	21349759	21350260	0.0	0.0
chr2	238163782	238164283	0.0	0.0
chr2	144516773	144517274	0.0	0.0
chr2	183038086	183038587	0.0	0.0
chr2	238163810	238164311	0.0	0.0
chr2	183038089	183038590	0.0	0.0
chr2	73985188	73985689	0.0	0.0
chr2	238163760	238164261	0.0	0.0
