chr1	10468	10469	6.002999999999999	9.0	7.995	15.0	2.001	3.0	2.001	3.0	4.002	6.0	3.0	5.0	0.0	0.0	0.0	0.0	4.0	5.0	5.04	12.0	12.9997	14.0	0.0	0.0	12.09	25.0	10.0	14.0	7.98	21.0	7.999600000000001	15.0	9.997	13.0	0.99	3.0	6.0299999999999985	11.0
chr1	10470	10471	11.003	19.0	12.005999999999998	23.0	8.0	9.0	21.993	37.0	5.001	6.0	4.0	5.0	2.0	4.0	0.0	0.0	5.999	7.0	6.0	8.0	7.0	10.0	1.0	1.0	7.96	18.0	10.0	14.0	8.969999999999997	12.0	11.0	11.0	17.995	28.0	0.0	3.0	5.01	7.0
chr1	10483	10484	15.003	19.0	24.004	39.0	7.0	8.0	30.008000000000003	35.0	3.0	3.0	4.998	6.0	0.0	0.0	0.0	0.0	6.0	6.0	5.0	7.0	8.0	9.0	1.0	1.0	13.98	16.0	10.0	12.0	7.98	10.0	8.0	9.0	18.003	24.0	3.0	3.0	7.0	7.0
chr1	10488	10489	16.002	18.0	31.01	41.0	8.0	9.0	32.985	35.0	6.0	7.0	4.0	4.0	3.0	4.0	0.0	0.0	3.997	7.0	8.0	9.0	7.0001	8.0	3.0	3.0	21.98	23.0	9.98	11.0	9.99	12.0	9.0	9.0	20.008	23.0	2.01	3.0	7.0	7.0
chr1	10492	10493	14.0	16.0	25.008000000000003	39.0	8.998000000000003	11.0	28.01	34.0	4.0	7.0	4.002	6.0	2.0	5.0	0.0	0.0	4.998	7.0	8.98	12.0	8.0	9.0	3.0	3.0	17.060000000000002	34.0	7.98	11.0	21.01	23.0	8.0	8.0	17.005000000000006	25.0	2.01	3.0	10.0	11.0
chr1	10496	10497	17.0	19.0	33.0	39.0	7.0	10.0	32.985	35.0	10.0	10.0	6.0	6.0	4.0	5.0	0.0	0.0	3.997	7.0	16.0	16.0	7.0001	8.0	0.99	3.0	39.04	40.0	9.0	12.0	28.02	30.0	8.0	8.0	23.995	25.0	2.01	3.0	10.98	13.0
chr1	10524	10525	13.0	13.0	22.005	27.0	7.997999999999999	10.0	22.996	30.0	9.998	11.0	8.0	8.0	9.999	11.0	0.0	1.0	6.0	8.0	24.060000000000002	27.0	6.0	6.0	6.0	8.0	69.19	73.0	35.83	40.0	58.92	63.0	5.0	5.0	17.997	21.0	5.0	5.0	15.0	15.0
chr1	10541	10542	9.998	11.0	25.0	30.0	8.001	9.0	12.992	16.0	5.0	5.0	6.0	7.0	11.001	12.0	0.0	1.0	4.998	7.0	22.0	22.0	5.0	5.0	6.0	9.0	66.01	75.0	48.73	62.0	64.0	64.0	4.0	4.0	0.0	0.0	6.0	6.0	13.0	13.0
chr1	10562	10563	7.0	8.0	13.995	15.0	8.001999999999999	11.0	13.995999999999999	23.0	7.0	9.0	5.0	5.0	10.0	12.0	0.0	2.0	0.9990000000000001	3.0	22.0	22.0	4.0	4.0	11.02	13.0	69.75	77.0	57.62000000000001	103.0	57.17999999999999	66.0	0.0	0.0	10.998	13.0	6.0	8.0	14.0	14.0
chr1	10570	10571	7.0	9.0	14.995	19.0	7.002000000000001	10.0	15.995999999999999	24.0	7.0	9.0	4.0	4.0	10.0	10.0	0.0	2.0	1.0	4.0	23.0	23.0	3.0	3.0	13.0	13.0	73.75999999999998	78.0	62.52	109.0	61.77	65.0	0.0	0.0	10.995999999999999	17.0	10.0	10.0	13.04	14.0
chr1	10576	10577	0.9990000000000001	3.0	10.997	16.0	6.0	10.0	11.005999999999998	24.0	5.0	8.0	1.0	2.0	4.998	9.0	0.0	2.0	1.0	4.0	17.04	24.0	3.0001	5.0	9.04	13.0	65.22999999999999	77.0	62.47000000000001	111.0	48.78	68.0	0.0	0.0	8.998	16.0	5.0	10.0	14.0	14.0
chr1	10578	10579	1.0	4.0	8.995000000000003	17.0	8.001999999999999	10.0	6.002000000000001	23.0	5.0	8.0	1.0	2.0	6.002999999999999	9.0	0.0	2.0	1.0	5.0	16.0	24.0	2.0	2.0	12.01	13.0	50.88	78.0	60.92	115.0	47.22	68.0	0.0	0.0	0.9990000000000001	3.0	7.98	10.0	13.04	14.0
chr1	10588	10589	4.002	6.0	10.0	12.0	6.0	8.0	15.0	23.0	6.0	8.0	2.0	2.0	5.999	7.0	0.0	2.0	1.001	7.0	17.0	20.0	0.0	0.0	13.0	13.0	58.1	63.0	66.74000000000001	143.0	55.94	60.0	0.0	0.0	5.0	8.0	9.0	9.0	12.0	12.0
chr1	10608	10609	2.001	3.0	7.0	10.0	7.0	9.0	10.998	22.0	5.001	7.0	0.0	0.0	6.002999999999999	9.0	0.0	2.0	0.0	6.0	8.0	9.0	0.0	0.0	13.0	14.0	16.08	20.0	26.29	97.0	21.01	25.0	0.0	0.0	4.002	6.0	5.0	5.0	3.0	3.0
chr1	10616	10617	0.0	0.0	9.0	10.0	6.0	8.0	10.998	18.0	0.0	0.0	0.0	0.0	4.0	8.0	0.0	1.0	0.0	6.0	6.0	7.0	0.0	0.0	11.02	13.0	14.01	15.0	27.5	96.0	13.06	16.0	0.0	0.0	4.998	7.0	5.0	5.0	3.0	3.0
chr1	10619	10620	2.001	3.0	3.0	4.0	6.0	8.0	7.995999999999999	19.0	0.0	0.0	0.0	0.0	3.997	7.0	0.0	1.0	0.0	6.0	3.0	4.0	0.0	0.0	11.0	11.0	6.02	8.0	21.5	89.0	12.0	12.0	0.0	0.0	3.0	6.0	2.01	4.0	2.0	2.0
chr1	10630	10631	0.0	0.0	4.0	4.0	6.0	7.0	10.0	14.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	0.0	5.0	1.0	2.0	0.0	0.0	11.0	11.0	4.0	4.0	7.75	71.0	10.0	11.0	0.0	0.0	2.001	3.0	4.0	4.0	1.0	1.0
chr1	10632	10633	2.001	3.0	3.0010000000000003	8.0	2.001	3.0	9.009	21.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	0.0	3.0	1.0	1.0	0.0	0.0	9.02	11.0	4.0	4.0	1.0	71.0	10.0	11.0	0.0	0.0	1.0	4.0	3.01	4.0	2.0	2.0
chr1	10635	10636	3.0	6.0	11.0	15.0	6.997000000000001	10.0	17.996	29.0	0.0	0.0	0.0	0.0	1.9980000000000002	6.0	0.0	1.0	0.0	6.0	1.0	1.0	0.0	0.0	8.01	12.0	3.0	3.0	0.0	0.0	7.0	9.0	0.0	0.0	4.0	9.0	4.0	4.0	1.0	1.0
chr1	10637	10638	5.0	8.0	7.004	16.0	6.001	11.0	17.996	34.0	0.0	0.0	0.0	0.0	5.004	9.0	0.0	1.0	5.0	11.0	1.0	1.0	0.0	0.0	10.04	13.0	2.0	2.0	0.0	0.0	7.0	9.0	0.0	0.0	5.002	14.0	3.0	4.0	1.0	1.0
chr1	10640	10641	5.0	9.0	18.995	24.0	6.0	10.0	27.004	41.0	6.002999999999999	9.0	0.0	0.0	9.997	13.0	0.0	1.0	8.001	15.0	0.0	0.0	0.0	0.0	11.04	13.0	2.0	2.0	0.0	0.0	7.0	7.0	0.0	0.0	13.997	19.0	4.0	4.0	1.0	1.0
chr1	10643	10644	7.0	11.0	22.998	28.0	12.995999999999999	15.0	37.0	50.0	9.001	10.0	0.0	0.0	7.995	15.0	0.0	1.0	16.006	22.0	0.0	0.0	0.0	0.0	13.0	13.0	1.0	1.0	0.0	0.0	5.0	7.0	0.0	0.0	17.006999999999998	21.0	5.0	5.0	1.0	1.0
chr1	10649	10650	12.998	16.0	30.989	37.0	12.997	16.0	40.995	51.0	11.002	14.0	0.0	0.0	12.995999999999999	18.0	0.0	0.0	19.994	26.0	0.0	0.0	0.0	0.0	13.0	13.0	1.0	1.0	0.0	0.0	7.0	7.0	0.0	0.0	22.996	27.0	6.0	6.0	1.0	1.0
chr1	10659	10660	8.996	16.0	27.0	36.0	9.997	13.0	36.009	51.0	10.0	15.0	0.0	0.0	12.0	15.0	0.0	1.0	14.007	21.0	0.0	0.0	0.0	0.0	9.04	14.0	1.0	1.0	0.0	0.0	4.0	7.0	0.0	0.0	22.011999999999997	29.0	7.0	7.0	1.0	1.0
chr1	10661	10662	8.0	13.0	16.002	38.0	11.995999999999999	16.0	26.021	52.0	3.0	15.0	0.0	0.0	10.0	16.0	0.0	1.0	17.993	29.0	0.0	0.0	0.0	0.0	10.03	14.0	1.0	1.0	0.0	0.0	3.0	7.0	0.0	0.0	11.01	30.0	6.01	8.0	1.0	1.0
chr1	10664	10665	11.998	15.0	24.99	34.0	9.004	14.0	38.025	52.0	11.0	15.0	0.0	0.0	9.996	14.0	0.0	1.0	20.994	27.0	0.0	0.0	0.0	0.0	13.0	14.0	1.0	1.0	0.0	0.0	4.0	6.0	0.0	0.0	21.996	28.0	8.0	8.0	1.0	1.0
chr1	10666	10667	9.0	14.0	19.998	38.0	10.004	14.0	31.992	51.0	10.0	15.0	0.0	0.0	10.005	15.0	0.0	1.0	22.008000000000003	29.0	0.0	0.0	0.0	0.0	14.0	14.0	1.0	1.0	0.0	0.0	4.0	5.0	0.0	0.0	18.999000000000002	27.0	8.0	8.0	1.0	1.0
chr1	10669	10670	11.0	13.0	30.004	38.0	12.998	15.0	34.98	48.0	11.0	15.0	0.0	0.0	12.0	15.0	0.0	1.0	16.008	23.0	0.0	0.0	0.0	0.0	8.02	14.0	1.0	1.0	0.0	0.0	5.0	6.0	0.0	0.0	22.996	29.0	8.0	8.0	1.0	1.0
chr1	10672	10673	11.001	12.0	27.987	37.0	10.004	14.0	38.00400000000001	48.0	9.004	14.0	0.0	0.0	12.0	15.0	0.0	1.0	16.006999999999998	25.0	0.0	0.0	0.0	0.0	14.0	14.0	1.0	1.0	0.0	0.0	4.0	6.0	0.0	0.0	20.989	28.0	8.01	9.0	1.0	1.0
chr1	10678	10679	10.998	13.0	28.994	38.0	11.998	15.0	42.998999999999995	50.0	9.001	13.0	0.0	0.0	10.995	15.0	0.0	1.0	17.994	24.0	0.0	0.0	0.0	0.0	14.0	14.0	1.0	1.0	0.0	0.0	5.0	6.0	0.0	0.0	21.995	25.0	10.0	10.0	1.0	1.0
